# SwiftEEG raw counts,rate=1000,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2104567316,2046837,-4620306,4089111,-5127214,3751565,-6168076,-7438724,-6748309,-6922228
2104567317,2046838,-4618862,4086931,-5126243,3751204,-6166568,-7437776,-6744705,-6919717
2104567318,2046839,-4616231,4083326,-5124334,3750338,-6164079,-7436293,-6740512,-6916071
2104567319,2046840,-4611699,4077439,-5120944,3746943,-6160026,-7434107,-6735267,-6910449
2104567320,2046841,-4606807,4071321,-5117604,3745983,-6155434,-7431595,-6729519,-6904068
2104567321,2046842,-4603294,4068888,-5115208,3767422,-6152263,-7430161,-6729186,-6901554
2104567322,2046843,-4601714,4070589,-5114121,3805393,-6151259,-7430548,-6738992,-6905747
2104567323,2046844,-4601307,4071154,-5113794,3815137,-6150956,-7431084,-6747067,-6909168
2104567324,2046845,-4601781,4071947,-5114087,3816493,-6151222,-7431791,-6752966,-6911831
2104567325,2046846,-4602706,4073343,-5114656,3817886,-6151872,-7432559,-6758173,-6914504
2104567326,2046847,-4604167,4075336,-5115656,3818597,-6153037,-7433671,-6763282,-6917529
2104567327,2046848,-4605847,4077623,-5116833,3818665,-6154490,-7434891,-6768227,-6920698
2104567328,2046849,-4608414,4081258,-5118632,3819564,-6157019,-7436421,-6773386,-6924617
2104567329,2046850,-4612873,4086965,-5121761,3817529,-6161231,-7438544,-6778617,-6929892
2104567330,2046851,-4617451,4090094,-5124821,3787835,-6165054,-7439704,-6775849,-6930926
2104567331,2046852,-4620985,4091826,-5127222,3762124,-6167812,-7440091,-6767235,-6928659
2104567332,2046853,-4623052,4093949,-5128854,3759894,-6169769,-7440679,-6762494,-6928131
2104567333,2046854,-4623561,4094358,-5129244,3758041,-6170329,-7440577,-6758513,-6927087
2104567334,2046855,-4623394,4093821,-5129156,3755920,-6170217,-7440231,-6754916,-6925739
2104567335,2046856,-4622654,4092443,-5128692,3753818,-6169431,-7439682,-6751464,-6923984
2104567336,2046857,-4621386,4090448,-5127824,3752534,-6168062,-7438792,-6747849,-6921722
2104567337,2046858,-4619803,4088130,-5126706,3752149,-6166405,-7437704,-6744108,-6919079
2104567338,2046859,-4617339,4084695,-5124966,3751361,-6164072,-7436361,-6740060,-6915603
2104567339,2046860,-4613043,4079016,-5121857,3748596,-6160238,-7434381,-6735041,-6910209
2104567340,2046861,-4608151,4072876,-5118459,3747257,-6155668,-7431879,-6729277,-6903828
2104567341,2046862,-4604557,4070238,-5116000,3767403,-6152395,-7430351,-6728512,-6901033
2104567342,2046863,-4603036,4072026,-5114982,3805884,-6151449,-7430810,-6738231,-6905212
2104567343,2046864,-4602574,4072629,-5114605,3816592,-6151101,-7431325,-6746453,-6908687
2104567344,2046865,-4602827,4073208,-5114688,3817952,-6151162,-7431834,-6752197,-6911172
2104567345,2046866,-4603646,4074501,-5115154,3819357,-6151704,-7432506,-6757330,-6913754
2104567346,2046867,-4604956,4076338,-5116005,3820077,-6152709,-7433468,-6762310,-6916631
2104567347,2046868,-4606479,4078454,-5117007,3820141,-6153994,-7434523,-6767101,-6919642
2104567348,2046869,-4609124,4082153,-5118906,3821004,-6156604,-7436149,-6772367,-6923644
2104567349,2046870,-4613801,4088120,-5122262,3819386,-6161039,-7438514,-6777936,-6929209
2104567350,2046871,-4618292,4091271,-5125238,3790684,-6164800,-7439619,-6775475,-6930373
2104567351,2046872,-4621836,4092929,-5127622,3763875,-6167547,-7439989,-6766780,-6928049
2104567352,2046873,-4623883,4094991,-5129210,3761264,-6169469,-7440517,-6761876,-6927420
2104567353,2046874,-4624676,4095689,-5129895,3759389,-6170327,-7440692,-6758151,-6926648
2104567354,2046875,-4624597,4095254,-5129900,3757251,-6170301,-7440434,-6754629,-6925378
2104567355,2046876,-4623655,4093680,-5129236,3755116,-6169318,-7439685,-6750966,-6923426
2104567356,2046877,-4622386,4091676,-5128363,3753802,-6167953,-7438779,-6747327,-6921143
2104567357,2046878,-4620952,4089514,-5127396,3753382,-6166447,-7437833,-6743734,-6918654
2104567358,2046879,-4618409,4086013,-5125571,3752708,-6164017,-7436382,-6739582,-6915096
2104567359,2046880,-4613875,4080100,-5122216,3750010,-6159946,-7434161,-6734312,-6909479
2104567360,2046881,-4608873,4073846,-5118720,3748523,-6155262,-7431559,-6728461,-6902997
2104567361,2046882,-4605391,4071318,-5116371,3768644,-6152132,-7430169,-6727859,-6900334
2104567362,2046883,-4603793,4073024,-5115287,3807148,-6151121,-7430569,-6737536,-6904453
2104567363,2046884,-4603394,4073668,-5114977,3817708,-6150844,-7431159,-6745816,-6907987
2104567364,2046885,-4603701,4074283,-5115103,3819042,-6150939,-7431718,-6751594,-6910504
2104567365,2046886,-4604609,4075661,-5115657,3820426,-6151567,-7432490,-6756822,-6913172
2104567366,2046887,-4606001,4077591,-5116600,3821229,-6152666,-7433540,-6761879,-6916121
2104567367,2046888,-4607436,4079623,-5117533,3821376,-6153876,-7434517,-6766595,-6919047
2104567368,2046889,-4609949,4083171,-5119312,3822176,-6156355,-7436027,-6771742,-6922917
2104567369,2046890,-4614456,4088981,-5122502,3820925,-6160624,-7438252,-6777209,-6928339
2104567370,2046891,-4619341,4092585,-5125866,3792849,-6164785,-7439771,-6775362,-6930012
2104567371,2046892,-4622829,4094136,-5128183,3765401,-6167468,-7440052,-6766535,-6927569
2104567372,2046893,-4624768,4096098,-5129673,3762624,-6169278,-7440455,-6761447,-6926804
2104567373,2046894,-4625470,4096707,-5130250,3760812,-6170036,-7440521,-6757584,-6925934
2104567374,2046895,-4625412,4096298,-5130269,3758748,-6170038,-7440274,-6754057,-6924677
2104567375,2046896,-4624762,4095026,-5129884,3756598,-6169336,-7439812,-6750676,-6923005
2104567376,2046897,-4623452,4092968,-5128959,3755309,-6167914,-7438851,-6746990,-6920681
2104567377,2046898,-4621752,4090551,-5127736,3754966,-6166145,-7437632,-6743117,-6917933
2104567378,2046899,-4619284,4087129,-5125954,3754137,-6163784,-7436237,-6739017,-6914440
2104567379,2046900,-4614913,4081398,-5122673,3750632,-6159876,-7434150,-6733901,-6908986
2104567380,2046901,-4610187,4075406,-5119510,3749111,-6155477,-7431831,-6728302,-6902774
2104567381,2046902,-4606646,4072639,-5117141,3767739,-6152244,-7430349,-6727171,-6899766
2104567382,2046903,-4605053,4074389,-5116083,3806712,-6151232,-7430759,-6736615,-6903776
2104567383,2046904,-4604372,4074885,-5115506,3818693,-6150692,-7431107,-6744874,-6907198
2104567384,2046905,-4604748,4075571,-5115706,3820129,-6150866,-7431743,-6750809,-6909816
2104567385,2046906,-4605744,4077039,-5116350,3821530,-6151585,-7432604,-6756168,-6912592
2104567386,2046907,-4606956,4078773,-5117109,3822286,-6152497,-7433477,-6761063,-6915381
2104645238,2046908,-4608547,4080964,-5118204,3822393,-6153852,-7434626,-6765954,-6918472
2104645239,2046909,-4611029,4084483,-5119958,3823196,-6156299,-7436141,-6771109,-6922325
2104645240,2046910,-4615527,4090289,-5123153,3822023,-6160577,-7438371,-6776621,-6927759
2104645241,2046911,-4620174,4093701,-5126278,3794395,-6164499,-7439652,-6774664,-6929270
2104645242,2046912,-4623771,4095344,-5128699,3766546,-6167279,-7440015,-6765925,-6926927
2104645243,2046913,-4625745,4097324,-5130194,3763617,-6169112,-7440425,-6760814,-6926165
2104645244,2046914,-4626576,4098066,-5130897,3761751,-6170009,-7440614,-6757071,-6925417
2104645245,2046915,-4626535,4097680,-5130933,3759604,-6170034,-7440370,-6753547,-6924174
2104645246,2046916,-4625631,4096158,-5130299,3757514,-6169092,-7439646,-6749899,-6922247
2104645247,2046917,-4624429,4094218,-5129479,3756159,-6167781,-7438808,-6746327,-6920039
2104645248,2046918,-4622847,4091907,-5128357,3755706,-6166134,-7437702,-6742574,-6917404
2104645249,2046919,-4620370,4088487,-5126582,3755073,-6163762,-7436279,-6738455,-6913911
2104645250,2046920,-4615999,4082752,-5123343,3752276,-6159846,-7434178,-6733333,-6908465
2104645251,2046921,-4611085,4076549,-5119928,3750374,-6155264,-7431677,-6727568,-6902069
2104645252,2046922,-4607609,4073818,-5117643,3768568,-6152109,-7430283,-6726463,-6899106
2104645253,2046923,-4605837,4075379,-5116408,3807594,-6150916,-7430531,-6735686,-6902912
2104645254,2046924,-4605312,4076042,-5115988,3819754,-6150542,-7431032,-6744147,-6906515
2104645255,2046925,-4605685,4076719,-5116199,3821098,-6150719,-7431690,-6750100,-6909149
2104645256,2046926,-4606562,4078051,-5116721,3822449,-6151321,-7432446,-6755338,-6911802
2104645257,2046927,-4607796,4079823,-5117509,3823291,-6152258,-7433347,-6760267,-6914612
2104645258,2046928,-4609332,4081948,-5118542,3823431,-6153550,-7434428,-6765097,-6917641
2104645259,2046929,-4611737,4085355,-5120221,3824154,-6155912,-7435879,-6770189,-6921416
2104645260,2046930,-4616147,4091104,-5123338,3823330,-6160111,-7438058,-6775719,-6926806
2104645261,2046931,-4620877,4094709,-5126557,3796799,-6164147,-7439464,-6774231,-6928617
2104645262,2046932,-4624647,4096445,-5129140,3768106,-6167087,-7439969,-6765606,-6926383
2104645263,2046933,-4626818,4098606,-5130818,3764888,-6169106,-7440545,-6760536,-6925725
2104645264,2046934,-4627596,4099298,-5131465,3763063,-6169938,-7440667,-6756695,-6924910
2104645265,2046935,-4627492,4098855,-5131436,3760960,-6169892,-7440349,-6753077,-6923595
2104645266,2046936,-4626534,4097286,-5130741,3758809,-6168902,-7439566,-6749359,-6921617
2104645267,2046937,-4625317,4095334,-5129909,3757369,-6167585,-7438706,-6745772,-6919389
2104645268,2046938,-4623749,4093043,-5128804,3757011,-6165933,-7437606,-6742022,-6916763
2104645269,2046939,-4621330,4089689,-5127062,3756409,-6163610,-7436208,-6737929,-6913326
2104645270,2046940,-4616947,4083953,-5123803,3753638,-6159681,-7434070,-6732778,-6907874
2104645271,2046941,-4612257,4077954,-5120620,3751586,-6155326,-7431811,-6727228,-6901697
2104645272,2046942,-4608494,4074844,-5118049,3768991,-6151872,-7430117,-6725621,-6898317
2104645273,2046943,-4606723,4076422,-5116841,3808366,-6150695,-7430382,-6734779,-6902086
2104645274,2046944,-4606209,4077136,-5116440,3821063,-6150325,-7430934,-6743366,-6905764
2104645275,2046945,-4606339,4077581,-5116411,3822531,-6150270,-7431367,-6749117,-6908175
2104645276,2046946,-4607331,4079035,-5117056,3823989,-6150987,-7432227,-6754500,-6910944
2104645277,2046947,-4608688,4080923,-5117956,3824778,-6152047,-7433244,-6759559,-6913878
2104645278,2046948,-4610314,4083130,-5119082,3824872,-6153416,-7434420,-6764484,-6916999
2104645279,2046949,-4612737,4086548,-5120796,3825624,-6155799,-7435923,-6769616,-6920793
2104645280,2046950,-4617029,4092184,-5123801,3824975,-6159879,-7437997,-6775066,-6926090
2104645281,2046951,-4621759,4095874,-5127011,3798849,-6163928,-7439424,-6773802,-6928022
2104645282,2046952,-4625422,4097456,-5129450,3769307,-6166742,-7439792,-6765024,-6925649
2104645283,2046953,-4627451,4099463,-5130999,3766128,-6168611,-7440181,-6759726,-6924804
2104645284,2046954,-4628150,4100087,-5131566,3764306,-6169366,-7440204,-6755776,-6923893
2104645285,2046955,-4628185,4099788,-5131668,3762189,-6169466,-7440033,-6752287,-6922712
2104645286,2046956,-4627436,4098433,-5131185,3760083,-6168694,-7439456,-6748779,-6920939
2104645287,2046957,-4626138,4096400,-5130269,3758624,-6167297,-7438519,-6745100,-6918635
2104645288,2046958,-4624697,4094235,-5129289,3758149,-6165782,-7437559,-6741469,-6916137
2104645289,2046959,-4622409,4091024,-5127678,3757586,-6163580,-7436269,-6737491,-6912827
2104645290,2046960,-4618098,4085357,-5124515,3755223,-6159719,-7434186,-6732415,-6907469
2104645291,2046961,-4613191,4079134,-5121102,3753104,-6155157,-7431704,-6726651,-6901086
2104645292,2046962,-4609561,4076125,-5118661,3770102,-6151842,-7430166,-6725142,-6897804
2104645293,2046963,-4607972,4077851,-5117631,3809313,-6150841,-7430616,-6734407,-6901711
2104645294,2046964,-4607330,4078463,-5117098,3822374,-6150351,-7431045,-6742922,-6905296
2104645295,2046965,-4607529,4078988,-5117149,3823814,-6150367,-7431549,-6748756,-6907782
2104645296,2046966,-4608456,4080380,-5117735,3825181,-6151027,-7432362,-6754076,-6910502
2104645297,2046967,-4609671,4082121,-5118506,3826071,-6151954,-7433247,-6759012,-6913292
2104645298,2046968,-4611125,4084145,-5119454,3826196,-6153153,-7434255,-6763772,-6916235
2104645299,2046969,-4613447,4087451,-5121076,3826913,-6155430,-7435669,-6768820,-6919934
2104645300,2046970,-4617748,4093122,-5124104,3826494,-6159527,-7437793,-6774362,-6925267
2104645301,2046971,-4622720,4097131,-5127562,3801206,-6163844,-7439491,-6773613,-6927599
2104645302,2046972,-4626429,4098709,-5130032,3770964,-6166698,-7439882,-6764843,-6925231
2104645303,2046973,-4628511,4100741,-5131617,3767412,-6168592,-7440294,-6759479,-6924371
2104645304,2046974,-4629286,4101443,-5132247,3765664,-6169417,-7440387,-6755562,-6923517
2104645305,2046975,-4629212,4101045,-5132249,3763544,-6169412,-7440100,-6751947,-6922224
2104645306,2046976,-4628464,4099688,-5131761,3761371,-6168629,-7439512,-6748421,-6920452
2104645307,2046977,-4627134,4097630,-5130806,3760007,-6167191,-7438528,-6744699,-6918104
2104645308,2046978,-4625797,4095562,-5129923,3759552,-6165781,-7437652,-6741172,-6915712
2104645309,2046979,-4623495,4092353,-5128279,3758901,-6163558,-7436333,-6737162,-6912386
2104717171,2046980,-4619244,4086764,-5125081,3755692,-6159747,-7434286,-6732118,-6907079
2104717172,2046981,-4614273,4080478,-5121652,3753513,-6155134,-7431754,-6726296,-6900637
2104717173,2046982,-4610588,4077281,-5119210,3769366,-6151740,-7430143,-6724380,-6897096
2104717174,2046983,-4608940,4078952,-5118137,3808787,-6150664,-7430532,-6733317,-6900802
2104717175,2046984,-4608265,4079655,-5117590,3823128,-6150179,-7430970,-6742027,-6904501
2104717176,2046985,-4608456,4080164,-5117642,3824614,-6150195,-7431482,-6747947,-6907026
2104717177,2046986,-4609320,4081487,-5118168,3826001,-6150787,-7432237,-6753243,-6909697
2104717178,2046987,-4610681,4083378,-5119084,3826856,-6151862,-7433275,-6758336,-6912655
2104717179,2046988,-4612148,4085433,-5120056,3826976,-6153077,-7434308,-6763139,-6915630
2104717180,2046989,-4614460,4088703,-5121659,3827710,-6155336,-7435719,-6768196,-6919314
2104717181,2046990,-4618624,4094239,-5124571,3827454,-6159306,-7437731,-6773649,-6924527
2104717182,2046991,-4623404,4098113,-5127836,3802771,-6163433,-7439252,-6772890,-6926761
2104717183,2046992,-4627207,4099764,-5130402,3772078,-6166376,-7439721,-6764217,-6924486
2104717184,2046993,-4629292,4101788,-5131964,3768309,-6168272,-7440104,-6758769,-6923582
2104717185,2046994,-4630080,4102514,-5132608,3766598,-6169125,-7440199,-6754862,-6922747
2104717186,2046995,-4630065,4102166,-5132641,3764514,-6169164,-7439940,-6751265,-6921498
2104717187,2046996,-4629225,4100726,-5132057,3762381,-6168292,-7439248,-6747634,-6919631
2104717188,2046997,-4628103,4098876,-5131308,3760931,-6167071,-7438478,-6744117,-6917502
2104717189,2046998,-4626644,4096674,-5130306,3760428,-6165529,-7437479,-6740466,-6914989
2104717190,2046999,-4624406,4093531,-5128738,3759853,-6163374,-7436207,-6736511,-6911724
2104717191,2047000,-4620297,4088088,-5125752,3757401,-6159707,-7434298,-6731611,-6906569
2104717192,2047001,-4615357,4081810,-5122280,3755033,-6155122,-7431796,-6725822,-6900153
2104717193,2047002,-4611614,4078494,-5119772,3770228,-6151673,-7430127,-6723737,-6896490
2104717194,2047003,-4609861,4080054,-5118617,3809599,-6150505,-7430437,-6732499,-6900061
2104717195,2047004,-4609151,4080758,-5118041,3824355,-6149994,-7430865,-6741253,-6903769
2104717196,2047005,-4609244,4081160,-5117991,3825934,-6149910,-7431276,-6747089,-6906202
2104717197,2047006,-4610016,4082399,-5118431,3827379,-6150412,-7431951,-6752319,-6908790
2104717198,2047007,-4611271,4084181,-5119232,3828293,-6151369,-7432876,-6757327,-6911635
2104717199,2047008,-4613035,4086518,-5120502,3828418,-6152881,-7434209,-6762427,-6914907
2104717200,2047009,-4615439,4089886,-5122229,3828996,-6155239,-7435754,-6767597,-6918696
2104717201,2047010,-4619772,4095576,-5125303,3828693,-6159381,-7437949,-6773227,-6924078
2104717202,2047011,-4624514,4099424,-5128527,3804231,-6163455,-7439421,-6772454,-6926269
2104717203,2047012,-4628212,4100978,-5130977,3773693,-6166281,-7439753,-6763664,-6923872
2104717204,2047013,-4630249,4102964,-5132477,3769910,-6168130,-7440074,-6758131,-6922914
2104717205,2047014,-4631147,4103798,-5133223,3768181,-6169082,-7440263,-6754306,-6922188
2104717206,2047015,-4631178,4103515,-5133322,3766099,-6169182,-7440054,-6750769,-6920996
2104717207,2047016,-4630354,4102084,-5132746,3763914,-6168322,-7439373,-6747146,-6919136
2104717208,2047017,-4629007,4100011,-5131779,3762438,-6166872,-7438373,-6743406,-6916787
2104717209,2047018,-4627704,4097987,-5130931,3761931,-6165490,-7437532,-6739915,-6914447
2104717210,2047019,-4625592,4094981,-5129480,3761399,-6163447,-7436368,-6736069,-6911312
2104717211,2047020,-4621253,4089305,-5126250,3759020,-6159551,-7434197,-6730927,-6905925
2104717212,2047021,-4616376,4083086,-5122861,3756537,-6155030,-7431775,-6725211,-6899591
2104717213,2047022,-4612598,4079699,-5120305,3771459,-6151541,-7430087,-6723057,-6895857
2104717214,2047023,-4610722,4081128,-5119023,3811023,-6150258,-7430281,-6731696,-6899295
2104717215,2047024,-4610182,4082008,-5118615,3825873,-6149909,-7430887,-6740651,-6903187
2104717216,2047025,-4610334,4082479,-5118639,3827394,-6149900,-7431377,-6746576,-6905689
2104717217,2047026,-4611232,4083829,-5119199,3828824,-6150524,-7432189,-6751939,-6908406
2104717218,2047027,-4612359,4085485,-5119889,3829809,-6151354,-7432999,-6756804,-6911125
2104717219,2047028,-4613814,4087498,-5120845,3829934,-6152548,-7434016,-6761592,-6914074
2104717220,2047029,-4616207,4090839,-5122562,3830537,-6154889,-7435549,-6766767,-6917836
2104717221,2047030,-4620541,4096554,-5125654,3830498,-6159043,-7437786,-6772475,-6923256
2104717222,2047031,-4625258,4100517,-5128869,3807204,-6163134,-7439288,-6772077,-6925668
2104717223,2047032,-4629091,4102129,-5131427,3775719,-6166093,-7439732,-6763422,-6923384
2104717224,2047033,-4631225,4104146,-5133004,3771392,-6168011,-7440088,-6757802,-6922411
2104717225,2047034,-4631991,4104863,-5133629,3769741,-6168828,-7440144,-6753810,-6921536
2104717226,2047035,-4632107,4104675,-5133804,3767634,-6169022,-7440005,-6750324,-6920417
2104717227,2047036,-4631361,4103327,-5133300,3765481,-6168246,-7439397,-6746756,-6918624
2104717228,2047037,-4630172,4101418,-5132489,3764004,-6166957,-7438555,-6743164,-6916436
2104717229,2047038,-4628564,4099077,-5131341,3763523,-6165272,-7437408,-6739365,-6913782
2104717230,2047039,-4626479,4096101,-5129885,3762975,-6163244,-7436241,-6735521,-6910666
2104717231,2047040,-4622539,4090818,-5127034,3760540,-6159733,-7434446,-6730756,-6905687
2104717232,2047041,-4617472,4084405,-5123474,3757922,-6155039,-7431849,-6724853,-6899172
2104717233,2047042,-4613554,4080798,-5120788,3772106,-6151403,-7430025,-6722374,-6895195
2104717234,2047043,-4611589,4082129,-5119429,3811599,-6150026,-7430125,-6730765,-6898452
2104717235,2047044,-4610970,4082999,-5118966,3827224,-6149631,-7430682,-6739779,-6902357
2104717236,2047045,-4611004,4083358,-5118877,3828850,-6149506,-7431068,-6745634,-6904768
2104717237,2047046,-4611745,4084543,-5119277,3830225,-6149965,-7431714,-6750849,-6907318
2104717238,2047047,-4613092,4086422,-5120182,3831134,-6151011,-7432752,-6755958,-6910250
2104717239,2047048,-4614722,4088613,-5121320,3831276,-6152376,-7433950,-6760926,-6913391
2104717240,2047049,-4617006,4091826,-5122940,3831897,-6154611,-7435405,-6766016,-6917064
2104717241,2047050,-4621205,4097421,-5125912,3832153,-6158637,-7437538,-6771676,-6922386
2104717242,2047051,-4625904,4101469,-5129091,3809859,-6162721,-7439040,-6771608,-6924957
2104717243,2047052,-4629769,4103056,-5131642,3777252,-6165701,-7439488,-6763000,-6922690
2104717244,2047053,-4632176,4105321,-5133513,3772616,-6167880,-7440104,-6757505,-6921907
2104717245,2047054,-4633007,4106101,-5134189,3770934,-6168747,-7440201,-6753521,-6921070
2104717246,2047055,-4633056,4105855,-5134303,3768818,-6168872,-7439995,-6749932,-6919871
2104717247,2047056,-4632342,4104553,-5133841,3766650,-6168136,-7439416,-6746396,-6918116
2104717248,2047057,-4631140,4102621,-5133003,3765176,-6166824,-7438541,-6742768,-6915901
2104795100,2047058,-4629724,4100486,-5132036,3764663,-6165334,-7437581,-6739146,-6913442
2104795101,2047059,-4627516,4097398,-5130452,3764136,-6163182,-7436268,-6735164,-6910207
2104795102,2047060,-4623269,4091835,-5127274,3761339,-6159360,-7434153,-6730086,-6904922
2104795103,2047061,-4618289,4085510,-5123810,3758724,-6154757,-7431642,-6724283,-6898497
2104795104,2047062,-4614532,4081991,-5121302,3772334,-6151276,-7429986,-6721831,-6894601
2104795105,2047063,-4612757,4083478,-5120151,3811644,-6150076,-7430289,-6730237,-6897952
2104795106,2047064,-4612109,4084381,-5119663,3828024,-6149666,-7430836,-6739337,-6901897
2104795107,2047065,-4612207,4084793,-5119632,3829697,-6149600,-7431292,-6745291,-6904374
2104795108,2047066,-4613022,4086051,-5120120,3831112,-6150137,-7432022,-6750609,-6907009
2104795109,2047067,-4614192,4087751,-5120855,3832039,-6151019,-7432886,-6755567,-6909786
2104795110,2047068,-4615662,4089780,-5121829,3832178,-6152226,-7433921,-6760382,-6912761
2104795111,2047069,-4617996,4093031,-5123496,3832838,-6154496,-7435436,-6765526,-6916485
2104795112,2047070,-4622178,4098602,-5126462,3832997,-6158515,-7437573,-6771178,-6921775
2104795113,2047071,-4627113,4102881,-5129889,3810759,-6162842,-7439316,-6771306,-6924564
2104795114,2047072,-4630847,4104343,-5132309,3778680,-6165675,-7439610,-6762515,-6922151
2104795115,2047073,-4633224,4106593,-5134119,3773939,-6167816,-7440162,-6756976,-6921340
2104795116,2047074,-4633991,4107324,-5134731,3772228,-6168632,-7440182,-6752927,-6920439
2104795117,2047075,-4634049,4107088,-5134838,3770079,-6168761,-7439969,-6749366,-6919261
2104795118,2047076,-4633321,4105770,-5134356,3767934,-6168019,-7439369,-6745807,-6917504
2104795119,2047077,-4632256,4103974,-5133661,3766397,-6166857,-7438637,-6742324,-6915431
2104795120,2047078,-4630791,4101795,-5132642,3765841,-6165315,-7437630,-6738666,-6912927
2104795121,2047079,-4628629,4098756,-5131104,3765322,-6163201,-7436346,-6734727,-6909729
2104795122,2047080,-4624546,4093361,-5128096,3762836,-6159541,-7434383,-6729804,-6904627
2104795123,2047081,-4619632,4087064,-5124660,3760053,-6154997,-7431929,-6724050,-6898259
2104795124,2047082,-4615629,4083206,-5121928,3772678,-6151263,-7430010,-6721110,-6893971
2104795125,2047083,-4613530,4084361,-5120467,3812001,-6149741,-7430000,-6728979,-6896889
2104795126,2047084,-4612903,4085371,-5120003,3829308,-6149366,-7430596,-6738265,-6900956
2104795127,2047085,-4613179,4085973,-5120164,3831006,-6149493,-7431251,-6744486,-6903657
2104795128,2047086,-4613998,4087229,-5120657,3832422,-6150036,-7431997,-6749838,-6906319
2104795129,2047087,-4615199,4088963,-5121419,3833374,-6150944,-7432892,-6754837,-6909132
2104795130,2047088,-4616662,4090991,-5122382,3833556,-6152141,-7433928,-6759654,-6912109
2104795131,2047089,-4618697,4093939,-5123769,3834113,-6154116,-7435171,-6764532,-6915542
2104795132,2047090,-4622761,4099399,-5126637,3834552,-6158018,-7437224,-6770159,-6920758
2104795133,2047091,-4627655,4103797,-5130022,3813891,-6162324,-7438976,-6770776,-6923806
2104795134,2047092,-4631657,4105464,-5132703,3780371,-6165422,-7439526,-6762336,-6921667
2104795135,2047093,-4633878,4107487,-5134341,3775005,-6167400,-7439884,-6756425,-6920566
2104795136,2047094,-4634834,4108406,-5135139,3773381,-6168402,-7440084,-6752504,-6919819
2104795137,2047095,-4634943,4108223,-5135293,3771274,-6168573,-7439904,-6748931,-6918661
2104795138,2047096,-4634198,4106896,-5134787,3769080,-6167802,-7439274,-6745315,-6916868
2104795139,2047097,-4632981,4104960,-5133930,3767537,-6166494,-7438392,-6741679,-6914648
2104795140,2047098,-4631511,4102768,-5132917,3766999,-6164941,-7437374,-6737997,-6912134
2104795141,2047099,-4629569,4099949,-5131586,3766499,-6163051,-7436301,-6734249,-6909157
2104795142,2047100,-4625506,4094583,-5128521,3763748,-6159389,-7434317,-6729311,-6904056
2104795143,2047101,-4620557,4088277,-5125079,3760915,-6154822,-7431848,-6723549,-6897677
2104795144,2047102,-4616322,4084137,-5122158,3773153,-6150856,-7429699,-6720306,-6893102
2104795145,2047103,-4614326,4085375,-5120811,3812426,-6149440,-7429797,-6728187,-6896075
2104795146,2047104,-4613742,4086458,-5120396,3830254,-6149107,-7430450,-6737577,-6900220
2104795147,2047105,-4613991,4087028,-5120539,3831968,-6149207,-7431083,-6743790,-6902911
2104795148,2047106,-4614839,4088316,-5121059,3833362,-6149782,-7431870,-6749188,-6905599
2104795149,2047107,-4615932,4089941,-5121722,3834391,-6150591,-7432664,-6754079,-6908300
2104795150,2047108,-4617447,4092013,-5122743,3834637,-6151831,-7433757,-6758959,-6911321
2104795151,2047109,-4619553,4095011,-5124196,3835170,-6153866,-7435074,-6763922,-6914817
2104795152,2047110,-4623551,4100411,-5127007,3835677,-6157716,-7437079,-6769517,-6919981
2104795153,2047111,-4628614,4105041,-5130562,3815499,-6162210,-7439017,-6770463,-6923288
2104795154,2047112,-4632526,4106601,-5133148,3781753,-6165216,-7439471,-6761926,-6921052
2104795155,2047113,-4634836,4108696,-5134870,3776172,-6167266,-7439879,-6756007,-6919984
2104795156,2047114,-4635861,4109688,-5135718,3774484,-6168337,-7440126,-6752126,-6919313
2104795157,2047115,-4635909,4109449,-5135802,3772314,-6168452,-7439889,-6748482,-6918096
2104795158,2047116,-4635136,4108104,-5135283,3770211,-6167667,-7439229,-6744842,-6916274
2104795159,2047117,-4633970,4106216,-5134469,3768659,-6166402,-7438392,-6741242,-6914094
2104795160,2047118,-4632665,4104181,-5133611,3768094,-6165013,-7437534,-6737721,-6911742
2104795161,2047119,-4630663,4101327,-5132210,3767646,-6163054,-7436374,-6733896,-6908705
2104795162,2047120,-4626614,4095996,-5129163,3764867,-6159412,-7434387,-6728964,-6903628
2104795163,2047121,-4621624,4089629,-5125669,3761938,-6154804,-7431880,-6723161,-6897221
2104795164,2047122,-4617659,4085638,-5123032,3773112,-6151094,-7429990,-6719942,-6892767
2104795165,2047123,-4615638,4086806,-5121677,3811993,-6149638,-7430042,-6727448,-6895521
2104795166,2047124,-4614871,4087835,-5121084,3831134,-6149142,-7430559,-6736847,-6899616
2104795167,2047125,-4614851,4088152,-5120959,3832979,-6148979,-7430946,-6742889,-6902096
2104795168,2047126,-4615601,4089344,-5121389,3834409,-6149464,-7431639,-6748232,-6904711
2104795169,2047127,-4616818,4091079,-5122166,3835379,-6150391,-7432550,-6753264,-6907533
2104795170,2047128,-4618437,4093254,-5123296,3835586,-6151737,-7433745,-6758269,-6910669
2104795171,2047129,-4620607,4096311,-5124838,3836150,-6153837,-7435154,-6763328,-6914245
2104867035,2047130,-4624587,4101683,-5127642,3836745,-6157669,-7437177,-6768931,-6919390
2104867036,2047131,-4629512,4106199,-5131060,3816842,-6162017,-7438982,-6769777,-6922579
