# SwiftEEG raw counts,rate=250,gain=24,lsb_uv=0.022351742
ts_us,seq,ch1_C4,ch2_P4,ch3_F4,ch4_Oz,ch5_AFz,ch6_F3,ch7_C3,ch8_P3
2035843906,1978132,-101657,3128141,-5327340,3042557,-6606811,-7444080,-7923662,-7705127
2035843907,1978133,-155509,3085658,-5325933,3008047,-6604242,-7441747,-7910739,-7696583
2035843908,1978134,-172868,3070423,-5324616,3005666,-6602137,-7440009,-7901350,-7690540
2035843909,1978135,-188082,3051616,-5322244,3007187,-6598989,-7437968,-7893409,-7684410
2035843910,1978136,-207146,3029892,-5318655,3008779,-6594419,-7435229,-7885127,-7676875
2035843911,1978137,-223074,3019137,-5315276,3013899,-6589954,-7432494,-7877034,-7669475
2035843912,1978138,-231866,3008093,-5313014,3022739,-6586766,-7430349,-7869784,-7663475
2035843913,1978139,-234394,3003925,-5311901,3033103,-6584979,-7428871,-7863556,-7659192
2035843914,1978140,-232624,3005906,-5311576,3043124,-6584269,-7428034,-7858404,-7656364
2035843915,1978141,-211080,3022776,-5311867,3060768,-6584568,-7428075,-7857561,-7656707
2035843916,1978142,-156454,3064885,-5312881,3097386,-6586275,-7429799,-7867811,-7663765
2035843917,1978143,-132119,3075628,-5313839,3106307,-6587878,-7431413,-7877752,-7670141
2035843918,1978144,-122184,3080653,-5315068,3101783,-6589749,-7432933,-7884714,-7674859
2035843919,1978145,-105469,3099458,-5317459,3098771,-6593197,-7435012,-7891561,-7680472
2035843920,1978146,-83907,3127078,-5320795,3095840,-6597894,-7437512,-7898696,-7687368
2035843921,1978147,-65271,3152853,-5324072,3090267,-6602660,-7440223,-7906025,-7694492
2035843922,1978148,-54817,3169058,-5326304,3084255,-6606100,-7442423,-7912684,-7700352
2035843923,1978149,-52847,3174374,-5327566,3079294,-6608027,-7443946,-7918401,-7704571
2035843924,1978150,-56177,3172441,-5327964,3074259,-6608872,-7444866,-7923200,-7707452
2035843925,1978151,-65011,3163516,-5327609,3067343,-6608678,-7445154,-7926789,-7708964
2035843926,1978152,-103117,3126305,-5326534,3040322,-6607060,-7444102,-7923411,-7705810
2035843927,1978153,-157496,3082914,-5325146,3005178,-6604522,-7441806,-7910581,-7697321
2035843928,1978154,-175329,3068459,-5323796,3002373,-6602380,-7440027,-7901071,-7691197
2035843929,1978155,-190479,3049922,-5321495,3003898,-6599303,-7438037,-7893168,-7685142
2035843930,1978156,-209504,3029864,-5318036,3005515,-6594861,-7435417,-7885001,-7677729
2035843931,1978157,-225492,3018534,-5314682,3010686,-6590436,-7432721,-7876944,-7670352
2035843932,1978158,-234512,3006565,-5312335,3019434,-6587159,-7430498,-7869607,-7664258
2035843933,1978159,-237220,3002087,-5311261,3029748,-6585392,-7429072,-7863413,-7659994
2035843934,1978160,-235333,3004104,-5310794,3039895,-6584541,-7428097,-7858117,-7657015
2035843935,1978161,-212992,3021649,-5310949,3058198,-6584696,-7428004,-7857290,-7657297
2035843936,1978162,-158152,3061346,-5311989,3094946,-6586439,-7429778,-7867751,-7664462
2035843937,1978163,-134870,3070663,-5312989,3102901,-6588077,-7431424,-7877615,-7670798
2035843938,1978164,-125192,3077494,-5314182,3098283,-6589912,-7432898,-7884494,-7675448
2035843939,1978165,-108661,3096024,-5316419,3095181,-6593200,-7434846,-7891180,-7680904
2035843940,1978166,-87210,3123501,-5319961,3092260,-6598097,-7437557,-7898506,-7687987
2035843941,1978167,-68392,3149489,-5323183,3086881,-6602813,-7440212,-7905746,-7695046
2035843942,1978168,-57671,3165974,-5325296,3080977,-6606137,-7442259,-7912257,-7700785
2035843943,1978169,-55496,3171489,-5326493,3076072,-6608016,-7443711,-7917898,-7704925
2035843944,1978170,-58721,3169704,-5326909,3071044,-6608872,-7444646,-7922704,-7707827
2035843945,1978171,-67338,3161046,-5326720,3064260,-6608846,-7445102,-7926494,-7709537
2035843946,1978172,-104393,3124866,-5325799,3038039,-6607406,-7444239,-7923544,-7706699
2035843947,1978173,-159437,3080796,-5324467,3002248,-6604927,-7441995,-7910792,-7698277
2035843948,1978174,-177804,3065821,-5323123,2999067,-6602792,-7440203,-7901184,-7692096
2035927784,1978175,-192766,3047516,-5320933,3000689,-6599821,-7438308,-7893370,-7686137
2035927785,1978176,-211750,3027560,-5317367,3002248,-6595283,-7435576,-7885086,-7678638
2035927786,1978177,-227797,3016191,-5313897,3007448,-6590733,-7432772,-7876900,-7671140
2035927787,1978178,-236809,3004150,-5311492,3016307,-6587387,-7430502,-7869517,-7664974
2035927788,1978179,-239654,2999598,-5310349,3026619,-6585550,-7429016,-7863260,-7660631
2035927789,1978180,-237942,3001532,-5309897,3036761,-6584706,-7428064,-7857972,-7657653
2035927790,1978181,-216129,3018624,-5310160,3054799,-6584971,-7428089,-7857172,-7657994
2035927791,1978182,-161456,3058222,-5311217,3091515,-6586734,-7429866,-7867566,-7665135
2035927792,1978183,-137819,3067857,-5312342,3099769,-6588477,-7431631,-7877584,-7671610
2035927793,1978184,-128156,3074592,-5313329,3095141,-6590086,-7432906,-7884268,-7676047
2035927794,1978185,-111716,3092853,-5315480,3092044,-6593282,-7434780,-7890871,-7681397
2035927795,1978186,-90280,3120201,-5319153,3089078,-6598298,-7437618,-7898327,-7688598
2035927796,1978187,-71415,3146228,-5322423,3083682,-6603069,-7440311,-7905606,-7695699
2035927797,1978188,-60608,3162933,-5324567,3078093,-6606441,-7442377,-7912141,-7701477
2035927798,1978189,-58637,3168294,-5325764,3073872,-6608346,-7443836,-7917791,-7705657
2035927799,1978190,-61951,3166510,-5326340,3068513,-6609355,-7444913,-7922751,-7708719
2035927800,1978191,-70800,3157623,-5326217,3061378,-6609400,-7445429,-7926524,-7710450
2035927801,1978192,-110244,3120175,-5325132,3033261,-6607762,-7444334,-7922772,-7707092
2035927802,1978193,-163657,3078224,-5323663,2999040,-6605137,-7441942,-7909805,-7698529
2035927803,1978194,-180609,3063605,-5322272,2996949,-6602975,-7440127,-7900406,-7692462
2035927804,1978195,-195350,3045601,-5319880,2998591,-6599837,-7438026,-7892454,-7686377
2035927805,1978196,-214314,3024153,-5316612,3000056,-6595599,-7435601,-7884522,-7679208
2035927806,1978197,-230611,3013043,-5313240,3004878,-6591144,-7432905,-7876487,-7671826
2035927807,1978198,-239896,3001379,-5311006,3013461,-6587972,-7430823,-7869310,-7665844
2035927808,1978199,-242857,2996651,-5309791,3023761,-6586053,-7429274,-7863000,-7661436
2035927809,1978200,-241209,2998424,-5309146,3033885,-6585004,-7428116,-7857524,-7658264
2035927810,1978201,-219926,3014959,-5309434,3051458,-6585291,-7428164,-7856651,-7658564
2035927811,1978202,-165290,3054486,-5310567,3088167,-6587111,-7430004,-7867002,-7665706
2035927812,1978203,-140966,3064847,-5311542,3097064,-6588731,-7431637,-7876975,-7672101
2035927813,1978204,-131334,3071485,-5312666,3092543,-6590464,-7433054,-7883831,-7676691
2035927814,1978205,-115070,3089515,-5314974,3089411,-6593802,-7435101,-7890615,-7682182
2035927815,1978206,-93613,3116778,-5318440,3086511,-6598600,-7437731,-7897852,-7689166
2035927816,1978207,-74509,3143018,-5321647,3081228,-6603311,-7440354,-7905059,-7696203
2035927817,1978208,-63496,3159919,-5323910,3075395,-6606811,-7442529,-7911702,-7702104
2035927818,1978209,-61103,3165788,-5325051,3070486,-6608651,-7443913,-7917288,-7706229
2035927819,1978210,-64274,3164226,-5325402,3065396,-6609464,-7444781,-7922038,-7709092
2035927820,1978211,-72484,3156080,-5325105,3058788,-6609358,-7445133,-7925766,-7710744
2035927821,1978212,-107982,3121547,-5324102,3033589,-6607872,-7444231,-7923132,-7708066
2035927822,1978213,-163909,3076666,-5322991,2996903,-6605605,-7442217,-7910740,-7699905
2035927823,1978214,-183098,3060999,-5321628,2993019,-6603430,-7440377,-7900943,-7693606
2035927824,1978215,-197765,3043187,-5319228,2994738,-6600268,-7438239,-7892852,-7687447
2035927825,1978216,-216757,3020294,-5315809,2996200,-6595878,-7435657,-7884711,-7680105
2035927826,1978217,-233317,3008963,-5312456,3000838,-6591442,-7432989,-7876661,-7672721
2035927827,1978218,-242741,2998038,-5310114,3009358,-6588159,-7430809,-7869355,-7666595
2035927828,1978219,-245831,2993145,-5308877,3019570,-6586214,-7429233,-7863000,-7662134
2035927829,1978220,-244464,2994669,-5308335,3029834,-6585250,-7428173,-7857559,-7659005
2035927830,1978221,-226307,3009572,-5308531,3045924,-6585387,-7428051,-7855892,-7658799
2035927831,1978222,-171983,3049528,-5309626,3082719,-6587145,-7429795,-7865558,-7665587
2035927832,1978223,-144419,3062207,-5310731,3094246,-6588922,-7431596,-7876065,-7672386
2035927833,1978224,-134699,3068010,-5311906,3089742,-6590718,-7433084,-7883107,-7677112
2035927834,1978225,-118663,3085768,-5314058,3086488,-6593895,-7434997,-7889821,-7682487
2035927835,1978226,-97276,3112932,-5317507,3083618,-6598684,-7437634,-7897101,-7689464
2035927836,1978227,-78114,3139250,-5320874,3078388,-6603562,-7440415,-7904500,-7696676
2035927837,1978228,-66947,3156376,-5323196,3072579,-6607129,-7442640,-7911197,-7702659
2035927838,1978229,-64456,3162391,-5324347,3067689,-6608984,-7444014,-7916791,-7706800
2035927839,1978230,-67544,3160862,-5324762,3062643,-6609860,-7444950,-7921631,-7709750
2035927840,1978231,-75754,3152656,-5324521,3055939,-6609807,-7445352,-7925405,-7711450
2035927841,1978232,-112336,3117029,-5323709,3029849,-6608501,-7444616,-7922685,-7708817
2035927842,1978233,-167716,3072698,-5322342,2993739,-6605973,-7442326,-7909936,-7700369
2035927843,1978234,-186145,3057760,-5320976,2990378,-6603810,-7440499,-7900284,-7694157
2035927844,1978235,-200668,3040138,-5318764,2992080,-6600852,-7438540,-7892418,-7688227
2035927845,1978236,-219591,3017446,-5315238,2993481,-6596367,-7435838,-7884186,-7680803
2035927846,1978237,-236207,3006121,-5311694,2998124,-6591749,-7433004,-7876001,-7673257
2035927847,1978238,-245840,2994939,-5309401,3006643,-6588503,-7430894,-7868772,-7667191
2035927848,1978239,-248900,2989971,-5308199,3016948,-6586581,-7429357,-7862476,-7662759
2035927849,1978240,-247561,2991476,-5307783,3027236,-6585743,-7428432,-7857168,-7659751
2035927850,1978241,-229821,3006034,-5308037,3043054,-6585953,-7428385,-7855519,-7659579
2035927851,1978242,-175746,3045786,-5308985,3079758,-6587554,-7429966,-7864941,-7666164
2035927852,1978243,-147798,3058928,-5310022,3091683,-6589257,-7431705,-7875430,-7672926
2035927853,1978244,-138151,3064661,-5311127,3087228,-6590972,-7433131,-7882424,-7677584
2035927854,1978245,-122277,3082171,-5313327,3084029,-6594183,-7435106,-7889201,-7682997
2035927855,1978246,-100890,3109263,-5316778,3081214,-6598966,-7437735,-7896476,-7689977
2035927856,1978247,-81549,3135787,-5320033,3075938,-6603721,-7440379,-7903732,-7697058
2035927857,1978248,-70053,3153286,-5322276,3069949,-6607221,-7442522,-7910359,-7702982
2035927858,1978249,-67510,3159460,-5323546,3065596,-6609227,-7444044,-7916097,-7707286
2035927859,1978250,-70518,3158035,-5324109,3060379,-6610245,-7445110,-7921082,-7710377
2035927860,1978251,-78404,3150221,-5323936,3053784,-6610270,-7445578,-7924972,-7712175
2035927861,1978252,-113201,3116339,-5322967,3029023,-6608840,-7444736,-7922526,-7709633
2035927862,1978253,-169336,3071223,-5321617,2992038,-6606334,-7442481,-7909932,-7701263
2035927863,1978254,-188832,3055298,-5320314,2987796,-6604209,-7440685,-7900139,-7694991
2035927864,1978255,-203298,3037836,-5318013,2989525,-6601154,-7438619,-7892122,-7688954
2035927865,1978256,-222216,3015166,-5314536,2990857,-6596732,-7435983,-7883939,-7681590
2035927866,1978257,-238937,3003703,-5311202,2995381,-6592309,-7433351,-7875940,-7674232
2035927867,1978258,-248606,2992394,-5308781,3003931,-6588931,-7431116,-7868572,-7668019
2035927868,1978259,-251837,2987211,-5307504,3014183,-6586934,-7429512,-7862193,-7663493
2035927869,1978260,-250554,2988531,-5306936,3024392,-6585947,-7428444,-7856730,-7660324
2035927870,1978261,-232565,3003244,-5307094,3040409,-6586046,-7428299,-7855044,-7660082
2035927871,1978262,-178387,3044492,-5308143,3077171,-6587752,-7430001,-7864639,-7666799
2035927872,1978263,-150721,3059524,-5309232,3088929,-6589505,-7431779,-7875112,-7673561
2035927873,1978264,-141141,3062452,-5310370,3084471,-6591234,-7433231,-7882133,-7678246
2036017699,1978265,-125506,3079476,-5312469,3081154,-6594351,-7435126,-7888814,-7683545
2036017700,1978266,-104216,3106361,-5315794,3078281,-6599012,-7437650,-7895954,-7690382
2036017701,1978267,-84784,3132971,-5319192,3073086,-6603893,-7440416,-7903322,-7697587
2036017702,1978268,-73129,3150619,-5321541,3067125,-6607505,-7442656,-7910043,-7703614
2036017703,1978269,-70447,3156975,-5322649,3062869,-6609364,-7444005,-7915617,-7707763
2036017704,1978270,-73511,3155582,-5323220,3057651,-6610398,-7445084,-7920610,-7710877
2036017705,1978271,-81142,3148021,-5322990,3051250,-6610370,-7445497,-7924472,-7712644
2036017706,1978272,-114122,3116074,-5322108,3027873,-6609059,-7444780,-7922603,-7710475
2036017707,1978273,-171195,3070124,-5320851,2990043,-6606659,-7442634,-7910276,-7702259
2036017708,1978274,-191992,3052896,-5319609,2984779,-6604587,-7440872,-7900313,-7695908
2036017709,1978275,-206367,3035667,-5317435,2986485,-6601652,-7438896,-7892351,-7689967
2036017710,1978276,-225239,3013122,-5313982,2987773,-6597257,-7436272,-7884146,-7682610
2036017711,1978277,-242104,3001599,-5310405,2992256,-6592602,-7433412,-7875904,-7675015
2036017712,1978278,-251932,2990182,-5307872,3000716,-6589106,-7431074,-7868427,-7668679
2036017713,1978279,-255252,2984881,-5306668,3011022,-6587174,-7429549,-7862112,-7664211
2036017714,1978280,-254081,2986062,-5306285,3021193,-6586364,-7428659,-7856806,-7661209
2036017715,1978281,-237642,2999201,-5306356,3035974,-6586376,-7428419,-7854691,-7660672
2036017716,1978282,-184194,3038235,-5307462,3072376,-6588089,-7430116,-7863860,-7667177
2036017717,1978283,-154624,3052946,-5308508,3085697,-6589809,-7431869,-7874526,-7674057
2036017718,1978284,-145039,3058496,-5309600,3081182,-6591510,-7433290,-7881596,-7678749
2036017719,1978285,-129534,3075424,-5311582,3077883,-6594501,-7435089,-7888206,-7683951
2036017720,1978286,-108218,3102316,-5314934,3075134,-6599174,-7437637,-7895391,-7690809
2036017721,1978287,-88653,3129074,-5318356,3070139,-6604097,-7440433,-7902802,-7698059
2036017722,1978288,-76938,3146893,-5320936,3064543,-6607941,-7442892,-7909759,-7704336
2036017723,1978289,-74050,3153504,-5322282,3059729,-6610014,-7444453,-7915564,-7708717
2036017724,1978290,-76840,3152418,-5322546,3054678,-6610760,-7445226,-7920253,-7711539
2036017725,1978291,-84471,3144846,-5322338,3048193,-6610761,-7445650,-7924127,-7713329
2036017726,1978292,-118456,3111879,-5321447,3024019,-6609433,-7444900,-7921972,-7711004
2036017727,1978293,-175037,3066449,-5320051,2986661,-6606886,-7442609,-7909414,-7702622
2036017728,1978294,-195028,3050086,-5318894,2981971,-6604909,-7440956,-7899686,-7696453
2036017729,1978295,-209181,3033126,-5316686,2983808,-6601963,-7438949,-7891738,-7690532
2036017730,1978296,-227937,3010787,-5313353,2985146,-6597684,-7436429,-7883682,-7683314
2036017731,1978297,-244969,2999048,-5309901,2989430,-6593150,-7433710,-7875591,-7675851
2036017732,1978298,-255055,2987299,-5307249,2997759,-6589541,-7431282,-7868026,-7669400
2036017733,1978299,-258691,2981676,-5306058,3007940,-6587612,-7429791,-7861747,-7664943
2036017734,1978300,-257711,2982655,-5305544,3018161,-6586667,-7428773,-7856312,-7661794
2036017735,1978301,-242106,2994948,-5305531,3032402,-6586579,-7428420,-7853957,-7661081
2036017736,1978302,-189077,3035463,-5306536,3068555,-6588186,-7429989,-7862774,-7667357
2036017737,1978303,-158199,3052796,-5307534,3083099,-6589877,-7431723,-7873521,-7674283
2036017738,1978304,-148495,3055953,-5308771,3078728,-6591689,-7433291,-7880774,-7679137
2036017739,1978305,-133087,3072654,-5310830,3075329,-6594737,-7435172,-7887487,-7684416
2036017740,1978306,-111885,3099428,-5314149,3072552,-6599378,-7437697,-7894658,-7691243
2036059660,1978307,-92231,3126233,-5317469,3067439,-6604187,-7440377,-7901953,-7698379
2036059661,1978308,-80289,3144287,-5320037,3061568,-6608036,-7442816,-7908900,-7704654
2036059662,1978309,-77316,3150981,-5321204,3057412,-6609980,-7444218,-7914545,-7708899
2036059663,1978310,-80135,3149865,-5321661,3052254,-6610897,-7445158,-7919424,-7711904
2036059664,1978311,-87344,3142791,-5321552,3046024,-6611012,-7445690,-7923466,-7713852
2036059665,1978312,-118409,3111919,-5320677,3024032,-6609752,-7445033,-7922057,-7711966
2036059666,1978313,-176191,3064333,-5319170,2985360,-6607107,-7442654,-7909687,-7703595
2036059667,1978314,-198300,3047162,-5317975,2978882,-6605069,-7440912,-7899569,-7697167
2036059668,1978315,-212443,3030196,-5315869,2980636,-6602211,-7438991,-7891626,-7691290
2036059669,1978316,-231141,3009319,-5312297,2982001,-6597694,-7436230,-7883285,-7683822
2036059670,1978317,-248088,2997543,-5308918,2986353,-6593238,-7433579,-7875237,-7676415
2036059671,1978318,-258269,2984681,-5306436,2994596,-6589792,-7431321,-7867816,-7670111
2036059672,1978319,-261869,2978937,-5305064,3004745,-6587684,-7429655,-7861342,-7665452
2036059673,1978320,-260964,2979796,-5304693,3015028,-6586869,-7428775,-7856027,-7662424
2036059674,1978321,-246041,2991367,-5304831,3029616,-6586899,-7428553,-7853706,-7661775
2036059675,1978322,-193537,3031315,-5305836,3065483,-6588506,-7430125,-7862341,-7667934
2036059676,1978323,-161997,3049373,-5306798,3080564,-6590170,-7431836,-7873126,-7674879
2036059677,1978324,-152301,3052514,-5307900,3076367,-6591854,-7433276,-7880296,-7679633
2036059678,1978325,-137099,3068944,-5309917,3072992,-6594856,-7435127,-7886986,-7684858
2036059679,1978326,-115934,3095536,-5313280,3070241,-6599531,-7437702,-7894191,-7691712
2036059680,1978327,-96192,3122531,-5316654,3065274,-6604393,-7440421,-7901517,-7698886
2036059681,1978328,-84013,3140846,-5319099,3059349,-6608152,-7442754,-7908359,-7705074
2036059682,1978329,-80600,3148013,-5320496,3054376,-6610291,-7444344,-7914208,-7709524
2036059683,1978330,-83189,3147211,-5321084,3049523,-6611364,-7445426,-7919224,-7712679
2036059684,1978331,-90238,3140408,-5320852,3043381,-6611356,-7445837,-7923152,-7714513
2036059685,1978332,-120665,3110243,-5319919,3021778,-6610054,-7445140,-7921813,-7712651
2036059686,1978333,-178489,3062617,-5318572,2982927,-6607581,-7442931,-7909688,-7704495
2036059687,1978334,-200953,3045151,-5317171,2976119,-6605321,-7440972,-7899299,-7697811
2036059688,1978335,-214970,3028549,-5315160,2977942,-6602565,-7439118,-7891413,-7692032
2036059689,1978336,-233718,3005263,-5311854,2979188,-6598322,-7436619,-7883331,-7684842
2036059690,1978337,-250944,2992874,-5308294,2983323,-6593675,-7433797,-7875109,-7677251
2036059691,1978338,-261316,2981838,-5305742,2991559,-6590147,-7431480,-7867639,-7670860
2036059692,1978339,-265167,2975821,-5304406,3001677,-6588066,-7429855,-7861193,-7666224
2036059693,1978340,-264358,2976558,-5303847,3011993,-6587067,-7428806,-7855697,-7663008
2036059694,1978341,-249719,2989192,-5303892,3026444,-6586995,-7428487,-7853203,-7662211
2036059695,1978342,-196904,3028550,-5304934,3062632,-6588634,-7430077,-7861897,-7668436
2036059696,1978343,-165428,3044706,-5305989,3077624,-6590394,-7431886,-7872800,-7675471
2036059697,1978344,-155770,3049083,-5307041,3073324,-6592018,-7433282,-7879900,-7680152
2036059698,1978345,-140744,3065243,-5309033,3069905,-6594977,-7435141,-7886563,-7685342
2036059699,1978346,-119627,3091666,-5312369,3067146,-6599629,-7437689,-7893751,-7692157
2036059700,1978347,-99739,3118684,-5315854,3062171,-6604605,-7440497,-7901183,-7699445
2036059701,1978348,-87403,3137232,-5318322,3056233,-6608379,-7442826,-7908012,-7705636
2036059702,1978349,-83953,3144506,-5319733,3051200,-6610550,-7444431,-7913871,-7710117
2036059703,1978350,-86519,3143733,-5320045,3046248,-6611355,-7445236,-7918617,-7713012
2036059704,1978351,-93693,3136788,-5320010,3039904,-6611553,-7445830,-7922726,-7715050
2036059705,1978352,-125229,3105536,-5319111,3017423,-6610286,-7445142,-7921181,-7713096
2036059706,1978353,-182755,3058273,-5317556,2978852,-6607595,-7442718,-7908709,-7704662
2036059707,1978354,-204391,3041658,-5316312,2972731,-6605507,-7440933,-7898615,-7698244
2036059708,1978355,-218334,3025243,-5314441,2974623,-6602899,-7439206,-7890905,-7692646
2036059709,1978356,-236989,3002126,-5311127,2975902,-6598666,-7436691,-7882845,-7685471
2036059710,1978357,-254332,2989623,-5307617,2979922,-6594077,-7433931,-7874716,-7677941
2036059711,1978358,-264777,2978498,-5304966,2988136,-6590439,-7431540,-7867168,-7671466
2036059712,1978359,-268656,2972389,-5303598,2998253,-6588318,-7429894,-7860714,-7666799
2036059713,1978360,-267839,2973067,-5303014,3008573,-6587286,-7428809,-7855186,-7663541
2036059714,1978361,-254224,2984666,-5303111,3022204,-6587261,-7428529,-7852536,-7662674
2036059715,1978362,-202281,3024443,-5304021,3057858,-6588742,-7429959,-7860672,-7668531
2036059716,1978363,-168816,3044723,-5305082,3074658,-6590511,-7431786,-7871746,-7675682
2036059717,1978364,-158957,3046568,-5306199,3070597,-6592197,-7433252,-7879012,-7680480
2036059718,1978365,-144052,3062353,-5307942,3067121,-6594905,-7434873,-7885492,-7685448
2036059719,1978366,-122996,3088634,-5311346,3064422,-6599614,-7437497,-7892762,-7692322
2036059720,1978367,-102993,3115801,-5314910,3059520,-6604667,-7440381,-7900272,-7699691
2036059721,1978368,-90397,3134625,-5317285,3053347,-6608389,-7442635,-7907036,-7705840
2036059722,1978369,-86800,3142141,-5318594,3048945,-6610453,-7444128,-7912789,-7710234
2036059723,1978370,-89368,3141387,-5319243,3043851,-6611586,-7445249,-7917877,-7713466
2036059724,1978371,-95987,3135010,-5319059,3037889,-6611646,-7445699,-7921912,-7715391
2036059725,1978372,-122831,3107813,-5318212,3019068,-6610499,-7445184,-7921484,-7714104
2036059726,1978373,-181278,3058330,-5316839,2979339,-6608009,-7443002,-7909876,-7706174
2036059727,1978374,-206825,3039196,-5315468,2969984,-6605739,-7441021,-7899052,-7699226
2036059728,1978375,-220731,3022892,-5313606,2971804,-6603134,-7439284,-7891183,-7693551
2036059729,1978376,-239366,3000934,-5310339,2973083,-6598942,-7436806,-7883076,-7686383
2036059730,1978377,-256731,2988857,-5306837,2977163,-6594357,-7434045,-7874897,-7678830
2036059731,1978378,-267370,2976337,-5304207,2985306,-6590746,-7431682,-7867339,-7672343
2036059732,1978379,-271369,2970014,-5302773,2995401,-6588548,-7429981,-7860778,-7667564
2036059733,1978380,-270706,2970484,-5302113,3005706,-6587437,-7428819,-7855142,-7664196
2036059734,1978381,-257295,2981878,-5302223,3019313,-6587414,-7428546,-7852462,-7663306
2036059735,1978382,-205651,3019946,-5303237,3054763,-6588994,-7430071,-7860637,-7669229
2036059736,1978383,-172169,3037968,-5304261,3071505,-6590721,-7431855,-7871671,-7676356
2036059737,1978384,-162497,3042326,-5305304,3067296,-6592335,-7433255,-7878857,-7681079
2036059738,1978385,-147794,3057976,-5307293,3063742,-6595284,-7435126,-7885577,-7686272
2036059739,1978386,-126853,3084156,-5310635,3061004,-6599922,-7437705,-7892786,-7693075
2036059740,1978387,-106785,3111339,-5314089,3056121,-6604864,-7440476,-7900171,-7700328
2036059741,1978388,-93932,3130453,-5316495,3050024,-6608607,-7442726,-7906924,-7706484
2036059742,1978389,-90231,3138055,-5317953,3045611,-6610847,-7444366,-7912834,-7711038
2036059743,1978390,-92785,3137346,-5318487,3040499,-6611869,-7445369,-7917799,-7714169
2036059744,1978391,-99755,3130688,-5318377,3034156,-6612014,-7445895,-7921848,-7716149
2036059745,1978392,-130800,3099964,-5317599,3011950,-6610866,-7445324,-7920524,-7714372
2036059746,1978393,-188531,3052554,-5316274,2973203,-6608411,-7443132,-7908322,-7706201
2036059747,1978394,-210369,3035767,-5315018,2966866,-6606319,-7441335,-7898177,-7699754
2036059748,1978395,-224064,3019659,-5313041,2968691,-6603612,-7439468,-7890347,-7694061
2036059749,1978396,-242577,2996754,-5309733,2969848,-6599389,-7436946,-7882305,-7686929
2036059750,1978397,-260087,2984113,-5306259,2973641,-6594842,-7434244,-7874246,-7679464
2036059751,1978398,-271021,2972483,-5303550,2981470,-6591149,-7431821,-7866672,-7672927
2036059752,1978399,-275255,2965976,-5302179,2991495,-6589018,-7430194,-7860226,-7668228
2036059753,1978400,-274721,2966335,-5301647,3001904,-6588017,-7429156,-7854726,-7664972
2036059754,1978401,-263646,2976503,-5301660,3014471,-6587862,-7428744,-7851519,-7663734
2036059755,1978402,-213969,3014828,-5302537,3048828,-6589260,-7430056,-7858707,-7669063
2036155569,1978403,-176714,3039136,-5303630,3068694,-6591104,-7431959,-7870168,-7676507
2036155570,1978404,-166369,3040083,-5304561,3065102,-6592606,-7433266,-7877461,-7681254
2036155571,1978405,-151863,3055131,-5306504,3061500,-6595487,-7435117,-7884229,-7686442
2036155572,1978406,-130931,3081168,-5309741,3058741,-6600031,-7437603,-7891402,-7693171
2036155573,1978407,-110714,3108474,-5313156,3053911,-6604935,-7440343,-7898779,-7700394
2036155574,1978408,-97727,3127777,-5315761,3047861,-6608892,-7442796,-7905771,-7706785
2036155575,1978409,-93884,3135626,-5317202,3043479,-6611126,-7444407,-7911681,-7711364
2036155576,1978410,-96301,3135169,-5317632,3038443,-6612050,-7445317,-7916557,-7714399
2036155577,1978411,-102716,3129078,-5317666,3032508,-6612346,-7445986,-7920841,-7716575
2036155578,1978412,-128471,3103024,-5316946,3014368,-6611334,-7445599,-7920792,-7715572
2036155579,1978413,-186907,3053659,-5315449,2974441,-6608733,-7443321,-7909277,-7707629
2036155580,1978414,-213422,3033584,-5314072,2964188,-6606448,-7441322,-7898319,-7700599
2036155581,1978415,-227083,3017674,-5312122,2966068,-6603754,-7439461,-7890303,-7694817
2036155582,1978416,-245560,2996051,-5309046,2967377,-6599749,-7437152,-7882372,-7687851
2036155583,1978417,-262989,2983896,-5305544,2971420,-6595162,-7434409,-7874206,-7680314
2036155584,1978418,-273956,2970969,-5302769,2979412,-6591410,-7431936,-7866529,-7673671
2036155585,1978419,-278228,2964366,-5301490,2989463,-6589363,-7430416,-7860145,-7669038
2036155586,1978420,-277710,2964631,-5300919,2999886,-6588317,-7429343,-7854596,-7665741
2036155587,1978421,-265691,2974618,-5300969,3013348,-6588220,-7428995,-7851609,-7664627
2036155588,1978422,-215288,3012847,-5301760,3048216,-6589545,-7430244,-7859056,-7670042
2036155589,1978423,-179769,3035047,-5302761,3066616,-6591282,-7432038,-7870254,-7677274
2036155590,1978424,-169832,3036851,-5303879,3062677,-6592955,-7433524,-7877633,-7682149
2036155591,1978425,-155527,3051832,-5305754,3059036,-6595759,-7435311,-7884296,-7687227
2036155592,1978426,-134700,3077653,-5308847,3056279,-6600136,-7437647,-7891272,-7693761
2036155593,1978427,-114427,3105005,-5312386,3051491,-6605145,-7440474,-7898717,-7701079
2036155594,1978428,-101232,3124493,-5314876,3045389,-6609000,-7442802,-7905560,-7707342
2036155595,1978429,-97021,3132797,-5316386,3040221,-6611317,-7444486,-7911516,-7711983
2036155596,1978430,-99261,3132509,-5316812,3035353,-6612244,-7445385,-7916382,-7715027
2036155597,1978431,-105582,3126584,-5316801,3029461,-6612502,-7446006,-7920617,-7717171
2036155598,1978432,-130994,3100953,-5316108,3011571,-6611550,-7445672,-7920695,-7716252
2036155599,1978433,-189521,3051511,-5314926,2971514,-6609279,-7443706,-7909547,-7708666
